PID,Order Date,Customer Key,Sales Territory Region,Sales Order Number,Sales Order Line Number,Order Quantity,Unit Price
536,00:00.0,21182,New Zealand,SO72360,1,1,29.99
480,00:00.0,21182,New Zealand,SO72360,2,1,2.29
538,00:00.0,17731,New Zealand,SO72361,1,1,21.49
480,00:00.0,17731,New Zealand,SO72361,2,1,2.29
474,00:00.0,26426,New Zealand,SO72362,1,1,69.99
217,00:00.0,15727,New Zealand,SO72363,1,1,34.99
489,00:00.0,18715,New Zealand,SO72364,1,1,53.99
376,00:00.0,22913,New Zealand,SO72412,1,1,2443.35
217,00:00.0,22913,New Zealand,SO72412,2,1,34.99
467,00:00.0,22913,New Zealand,SO72412,3,1,24.49
582,00:00.0,22987,New Zealand,SO72413,1,1,1700.99
214,00:00.0,22987,New Zealand,SO72413,2,1,34.99
465,00:00.0,22987,New Zealand,SO72413,3,1,24.49
580,00:00.0,16027,New Zealand,SO72414,1,1,1700.99
490,00:00.0,16027,New Zealand,SO72414,2,1,53.99
359,00:00.0,16616,New Zealand,SO72415,1,1,2294.99
528,00:00.0,16616,New Zealand,SO72415,2,1,4.99
537,00:00.0,16616,New Zealand,SO72415,3,1,35
480,00:00.0,16616,New Zealand,SO72415,4,1,2.29
355,00:00.0,16630,New Zealand,SO72416,1,1,2319.99
537,00:00.0,16630,New Zealand,SO72416,2,1,35
528,00:00.0,16630,New Zealand,SO72416,3,1,4.99
222,00:00.0,16630,New Zealand,SO72416,4,1,34.99
359,00:00.0,16495,New Zealand,SO72417,1,1,2294.99
528,00:00.0,16495,New Zealand,SO72417,2,1,4.99
537,00:00.0,16495,New Zealand,SO72417,3,1,35
217,00:00.0,16495,New Zealand,SO72417,4,1,34.99
490,00:00.0,16495,New Zealand,SO72417,5,1,53.99
353,00:00.0,13110,New Zealand,SO72418,1,1,2319.99
576,00:00.0,13646,New Zealand,SO72437,1,1,2384.07
605,00:00.0,26549,New Zealand,SO72438,1,1,539.99
479,00:00.0,26549,New Zealand,SO72438,2,1,8.99
477,00:00.0,26549,New Zealand,SO72438,3,1,4.99
465,00:00.0,26549,New Zealand,SO72438,4,1,24.49
605,00:00.0,28132,New Zealand,SO72439,1,1,539.99
479,00:00.0,28132,New Zealand,SO72439,2,1,8.99
528,00:00.0,19580,New Zealand,SO72441,1,1,4.99
536,00:00.0,19580,New Zealand,SO72441,2,1,29.99
485,00:00.0,19580,New Zealand,SO72441,3,1,21.98
488,00:00.0,19580,New Zealand,SO72441,4,1,53.99
225,00:00.0,19580,New Zealand,SO72441,5,1,8.99
536,00:00.0,18279,New Zealand,SO72442,1,1,29.99
528,00:00.0,18279,New Zealand,SO72442,2,1,4.99
485,00:00.0,18279,New Zealand,SO72442,3,1,21.98
482,00:00.0,18279,New Zealand,SO72442,4,1,8.99
528,00:00.0,12369,New Zealand,SO72443,1,1,4.99
485,00:00.0,12369,New Zealand,SO72443,2,1,21.98
530,00:00.0,14100,New Zealand,SO72444,1,1,4.99
214,00:00.0,14100,New Zealand,SO72444,2,1,34.99
491,00:00.0,19578,New Zealand,SO72445,1,1,53.99
237,00:00.0,14682,New Zealand,SO72446,1,1,49.99
234,00:00.0,13026,New Zealand,SO72447,1,1,49.99
483,00:00.0,13634,New Zealand,SO72448,1,1,120
535,00:00.0,11752,New Zealand,SO72452,1,1,24.99
528,00:00.0,11752,New Zealand,SO72452,2,1,4.99
485,00:00.0,11752,New Zealand,SO72452,3,1,21.98
353,00:00.0,16657,New Zealand,SO72484,1,1,2319.99
480,00:00.0,16657,New Zealand,SO72484,2,1,2.29
580,00:00.0,16029,New Zealand,SO72485,1,1,1700.99
217,00:00.0,16029,New Zealand,SO72485,2,1,34.99
378,00:00.0,22908,New Zealand,SO72486,1,1,2443.35
540,00:00.0,22908,New Zealand,SO72486,2,1,32.6
529,00:00.0,22908,New Zealand,SO72486,3,1,3.99
380,00:00.0,22857,New Zealand,SO72487,1,1,2443.35
581,00:00.0,22988,New Zealand,SO72488,1,1,1700.99
234,00:00.0,22988,New Zealand,SO72488,2,1,49.99
582,00:00.0,16025,New Zealand,SO72489,1,1,1700.99
222,00:00.0,16025,New Zealand,SO72489,2,1,34.99
465,00:00.0,16025,New Zealand,SO72489,3,1,24.49
382,00:00.0,26571,New Zealand,SO72490,1,1,1120.49
214,00:00.0,26571,New Zealand,SO72490,2,1,34.99
384,00:00.0,27702,New Zealand,SO72491,1,1,1120.49
222,00:00.0,27702,New Zealand,SO72491,2,1,34.99
598,00:00.0,13021,New Zealand,SO72492,1,1,539.99
485,00:00.0,13021,New Zealand,SO72492,2,1,21.98
217,00:00.0,13021,New Zealand,SO72492,3,1,34.99
355,00:00.0,14012,New Zealand,SO72493,1,1,2319.99
537,00:00.0,14012,New Zealand,SO72493,2,1,35
528,00:00.0,14012,New Zealand,SO72493,3,1,4.99
473,00:00.0,14012,New Zealand,SO72493,4,1,63.5
588,00:00.0,17328,New Zealand,SO72494,1,1,769.49
477,00:00.0,17328,New Zealand,SO72494,2,1,4.99
217,00:00.0,17328,New Zealand,SO72494,3,1,34.99
359,00:00.0,13111,New Zealand,SO72495,1,1,2294.99
485,00:00.0,13111,New Zealand,SO72495,2,1,21.98
477,00:00.0,13111,New Zealand,SO72495,3,1,4.99
478,00:00.0,13111,New Zealand,SO72495,4,1,9.99
488,00:00.0,13111,New Zealand,SO72495,5,1,53.99
586,00:00.0,15130,New Zealand,SO72512,1,1,742.35
606,00:00.0,28120,New Zealand,SO72513,1,1,539.99
580,00:00.0,24592,New Zealand,SO72514,1,1,1700.99
477,00:00.0,24592,New Zealand,SO72514,2,1,4.99
479,00:00.0,24592,New Zealand,SO72514,3,1,8.99
528,00:00.0,17234,New Zealand,SO72515,1,1,4.99
536,00:00.0,17234,New Zealand,SO72515,2,1,29.99
480,00:00.0,17234,New Zealand,SO72515,3,1,2.29
477,00:00.0,24376,New Zealand,SO72516,1,1,4.99
484,00:00.0,13668,New Zealand,SO72517,1,1,7.95
463,00:00.0,12351,New Zealand,SO72518,1,1,24.49
541,00:00.0,19623,New Zealand,SO72519,1,1,28.99
530,00:00.0,19623,New Zealand,SO72519,2,1,4.99
214,00:00.0,19623,New Zealand,SO72519,3,1,34.99
463,00:00.0,19623,New Zealand,SO72519,4,1,24.49
388,00:00.0,18457,New Zealand,SO72555,1,1,1120.49
529,00:00.0,18457,New Zealand,SO72555,2,1,3.99
539,00:00.0,18457,New Zealand,SO72555,3,1,24.99
217,00:00.0,18457,New Zealand,SO72555,4,1,34.99
471,00:00.0,18457,New Zealand,SO72555,5,1,63.5
386,00:00.0,18461,New Zealand,SO72556,1,1,1120.49
539,00:00.0,18461,New Zealand,SO72556,2,1,24.99
463,00:00.0,18461,New Zealand,SO72556,3,1,24.49
388,00:00.0,27696,New Zealand,SO72557,1,1,1120.49
489,00:00.0,27696,New Zealand,SO72557,2,1,53.99
225,00:00.0,27696,New Zealand,SO72557,3,1,8.99
386,00:00.0,27697,New Zealand,SO72558,1,1,1120.49
584,00:00.0,27486,New Zealand,SO72559,1,1,539.99
479,00:00.0,27486,New Zealand,SO72559,2,1,8.99
477,00:00.0,27486,New Zealand,SO72559,3,1,4.99
217,00:00.0,27486,New Zealand,SO72559,4,1,34.99
382,00:00.0,27715,New Zealand,SO72560,1,1,1120.49
539,00:00.0,27715,New Zealand,SO72560,2,1,24.99
480,00:00.0,27715,New Zealand,SO72560,3,1,2.29
361,00:00.0,16607,New Zealand,SO72561,1,1,2294.99
485,00:00.0,16607,New Zealand,SO72561,2,1,21.98
480,00:00.0,16607,New Zealand,SO72561,3,1,2.29
588,00:00.0,17334,New Zealand,SO72562,1,1,769.49
578,00:00.0,14262,New Zealand,SO72581,1,1,1214.85
225,00:00.0,14262,New Zealand,SO72581,2,1,8.99
536,00:00.0,21390,New Zealand,SO72582,1,1,29.99
480,00:00.0,21390,New Zealand,SO72582,2,1,2.29
538,00:00.0,19961,New Zealand,SO72583,1,1,21.49
473,00:00.0,19961,New Zealand,SO72583,2,1,63.5
529,00:00.0,19961,New Zealand,SO72583,3,1,3.99
528,00:00.0,24891,New Zealand,SO72584,1,1,4.99
530,00:00.0,23308,New Zealand,SO72585,1,1,4.99
489,00:00.0,17059,New Zealand,SO72586,1,1,53.99
384,00:00.0,27698,New Zealand,SO72622,1,1,1120.49
217,00:00.0,27698,New Zealand,SO72622,2,1,34.99
465,00:00.0,27698,New Zealand,SO72622,3,1,24.49
386,00:00.0,27713,New Zealand,SO72623,1,1,1120.49
477,00:00.0,27713,New Zealand,SO72623,2,1,4.99
463,00:00.0,27713,New Zealand,SO72623,3,1,24.49
479,00:00.0,27713,New Zealand,SO72623,4,1,8.99
357,00:00.0,16623,New Zealand,SO72624,1,1,2319.99
537,00:00.0,16623,New Zealand,SO72624,2,1,35
528,00:00.0,16623,New Zealand,SO72624,3,1,4.99
217,00:00.0,16623,New Zealand,SO72624,4,1,34.99
363,00:00.0,14048,New Zealand,SO72625,1,1,2294.99
478,00:00.0,14048,New Zealand,SO72625,2,1,9.99
477,00:00.0,14048,New Zealand,SO72625,3,1,4.99
588,00:00.0,15575,New Zealand,SO72626,1,1,769.49
474,00:00.0,15575,New Zealand,SO72626,2,1,69.99
606,00:00.0,28134,New Zealand,SO72638,1,1,539.99
217,00:00.0,28134,New Zealand,SO72638,2,1,34.99
577,00:00.0,13134,New Zealand,SO72639,1,1,1214.85
217,00:00.0,13134,New Zealand,SO72639,2,1,34.99
574,00:00.0,13638,New Zealand,SO72640,1,1,2384.07
222,00:00.0,13638,New Zealand,SO72640,2,1,34.99
535,00:00.0,14034,New Zealand,SO72641,1,1,24.99
528,00:00.0,14034,New Zealand,SO72641,2,1,4.99
485,00:00.0,14034,New Zealand,SO72641,3,1,21.98
480,00:00.0,14034,New Zealand,SO72641,4,1,2.29
529,00:00.0,15805,New Zealand,SO72642,1,1,3.99
539,00:00.0,15805,New Zealand,SO72642,2,1,24.99
472,00:00.0,15805,New Zealand,SO72642,3,1,63.5
485,00:00.0,18745,New Zealand,SO72643,1,1,21.98
490,00:00.0,18745,New Zealand,SO72643,2,1,53.99
537,00:00.0,22849,New Zealand,SO72644,1,1,35
528,00:00.0,22849,New Zealand,SO72644,2,1,4.99
480,00:00.0,22849,New Zealand,SO72644,3,1,2.29
484,00:00.0,22849,New Zealand,SO72644,4,1,7.95
478,00:00.0,11102,New Zealand,SO72645,1,1,9.99
477,00:00.0,11102,New Zealand,SO72645,2,1,4.99
487,00:00.0,11102,New Zealand,SO72645,3,1,54.99
479,00:00.0,19952,New Zealand,SO72647,1,1,8.99
477,00:00.0,19952,New Zealand,SO72647,2,1,4.99
361,00:00.0,16659,New Zealand,SO72700,1,1,2294.99
359,00:00.0,16661,New Zealand,SO72701,1,1,2294.99
214,00:00.0,16661,New Zealand,SO72701,2,1,34.99
583,00:00.0,24598,New Zealand,SO72702,1,1,1700.99
529,00:00.0,24598,New Zealand,SO72702,2,1,3.99
539,00:00.0,24598,New Zealand,SO72702,3,1,24.99
487,00:00.0,24598,New Zealand,SO72702,4,1,54.99
372,00:00.0,22199,New Zealand,SO72703,1,1,2443.35
477,00:00.0,22199,New Zealand,SO72703,2,1,4.99
479,00:00.0,22199,New Zealand,SO72703,3,1,8.99
487,00:00.0,22199,New Zealand,SO72703,4,1,54.99
372,00:00.0,22201,New Zealand,SO72704,1,1,2443.35
540,00:00.0,22201,New Zealand,SO72704,2,1,32.6
529,00:00.0,22201,New Zealand,SO72704,3,1,3.99
222,00:00.0,22201,New Zealand,SO72704,4,1,34.99
488,00:00.0,22201,New Zealand,SO72704,5,1,53.99
390,00:00.0,27743,New Zealand,SO72705,1,1,1120.49
217,00:00.0,27743,New Zealand,SO72705,2,1,34.99
591,00:00.0,13022,New Zealand,SO72706,1,1,564.99
485,00:00.0,13022,New Zealand,SO72706,2,1,21.98
484,00:00.0,13022,New Zealand,SO72706,3,1,7.95
359,00:00.0,13973,New Zealand,SO72707,1,1,2294.99
487,00:00.0,13973,New Zealand,SO72707,2,1,54.99
353,00:00.0,16637,New Zealand,SO72708,1,1,2319.99
480,00:00.0,16637,New Zealand,SO72708,2,1,2.29
587,00:00.0,15582,New Zealand,SO72709,1,1,769.49
536,00:00.0,15582,New Zealand,SO72709,2,1,29.99
477,00:00.0,15582,New Zealand,SO72709,3,1,4.99
491,00:00.0,15582,New Zealand,SO72709,4,1,53.99
361,00:00.0,13109,New Zealand,SO72710,1,1,2294.99
487,00:00.0,13109,New Zealand,SO72710,2,1,54.99
584,00:00.0,27986,New Zealand,SO72724,1,1,539.99
479,00:00.0,27986,New Zealand,SO72724,2,1,8.99
477,00:00.0,27986,New Zealand,SO72724,3,1,4.99
606,00:00.0,26918,New Zealand,SO72725,1,1,539.99
479,00:00.0,26918,New Zealand,SO72725,2,1,8.99
477,00:00.0,26918,New Zealand,SO72725,3,1,4.99
490,00:00.0,26918,New Zealand,SO72725,4,1,53.99
225,00:00.0,26918,New Zealand,SO72725,5,1,8.99
604,00:00.0,26921,New Zealand,SO72726,1,1,539.99
479,00:00.0,26921,New Zealand,SO72726,2,1,8.99
477,00:00.0,26921,New Zealand,SO72726,3,1,4.99
600,00:00.0,16685,New Zealand,SO72727,1,1,539.99
535,00:00.0,16685,New Zealand,SO72727,2,1,24.99
528,00:00.0,16685,New Zealand,SO72727,3,1,4.99
214,00:00.0,16685,New Zealand,SO72727,4,1,34.99
563,00:00.0,13970,New Zealand,SO72728,1,1,2384.07
217,00:00.0,13970,New Zealand,SO72728,2,1,34.99
574,00:00.0,14020,New Zealand,SO72729,1,1,2384.07
490,00:00.0,14020,New Zealand,SO72729,2,1,53.99
575,00:00.0,14030,New Zealand,SO72730,1,1,2384.07
214,00:00.0,14030,New Zealand,SO72730,2,1,34.99
573,00:00.0,14031,New Zealand,SO72731,1,1,2384.07
222,00:00.0,14031,New Zealand,SO72731,2,1,34.99
477,00:00.0,29193,New Zealand,SO72732,1,1,4.99
478,00:00.0,29193,New Zealand,SO72732,2,1,9.99
222,00:00.0,29193,New Zealand,SO72732,3,1,34.99
530,00:00.0,28930,New Zealand,SO72733,1,1,4.99
480,00:00.0,28930,New Zealand,SO72733,2,1,2.29
484,00:00.0,28930,New Zealand,SO72733,3,1,7.95
529,00:00.0,29061,New Zealand,SO72734,1,1,3.99
483,00:00.0,13635,New Zealand,SO72735,1,1,120
488,00:00.0,17058,New Zealand,SO72736,1,1,53.99
604,00:00.0,11001,New Zealand,SO72773,1,1,539.99
477,00:00.0,11001,New Zealand,SO72773,2,1,4.99
479,00:00.0,11001,New Zealand,SO72773,3,1,8.99
217,00:00.0,11001,New Zealand,SO72773,4,1,34.99
353,00:00.0,16629,New Zealand,SO72774,1,1,2319.99
537,00:00.0,16629,New Zealand,SO72774,2,1,35
359,00:00.0,16636,New Zealand,SO72775,1,1,2294.99
214,00:00.0,16636,New Zealand,SO72775,2,1,34.99
465,00:00.0,16636,New Zealand,SO72775,3,1,24.49
575,00:00.0,11995,New Zealand,SO72786,1,1,2384.07
463,00:00.0,11995,New Zealand,SO72786,2,1,24.49
214,00:00.0,11995,New Zealand,SO72786,3,1,34.99
561,00:00.0,13959,New Zealand,SO72787,1,1,2384.07
491,00:00.0,13959,New Zealand,SO72787,2,1,53.99
225,00:00.0,13959,New Zealand,SO72787,3,1,8.99
606,00:00.0,28119,New Zealand,SO72788,1,1,539.99
217,00:00.0,28119,New Zealand,SO72788,2,1,34.99
535,00:00.0,13969,New Zealand,SO72789,1,1,24.99
480,00:00.0,13969,New Zealand,SO72789,2,1,2.29
529,00:00.0,15240,New Zealand,SO72790,1,1,3.99
539,00:00.0,15240,New Zealand,SO72790,2,1,24.99
214,00:00.0,15240,New Zealand,SO72790,3,1,34.99
529,00:00.0,18279,New Zealand,SO72791,1,1,3.99
540,00:00.0,18279,New Zealand,SO72791,2,1,32.6
214,00:00.0,18279,New Zealand,SO72791,3,1,34.99
467,00:00.0,18279,New Zealand,SO72791,4,1,24.49
225,00:00.0,11913,New Zealand,SO72792,1,1,8.99
582,00:00.0,24597,New Zealand,SO72825,1,1,1700.99
529,00:00.0,24597,New Zealand,SO72825,2,1,3.99
539,00:00.0,24597,New Zealand,SO72825,3,1,24.99
214,00:00.0,24597,New Zealand,SO72825,4,1,34.99
490,00:00.0,24597,New Zealand,SO72825,5,1,53.99
225,00:00.0,24597,New Zealand,SO72825,6,1,8.99
580,00:00.0,22934,New Zealand,SO72826,1,1,1700.99
539,00:00.0,22934,New Zealand,SO72826,2,1,24.99
529,00:00.0,22934,New Zealand,SO72826,3,1,3.99
583,00:00.0,22938,New Zealand,SO72827,1,1,1700.99
529,00:00.0,22938,New Zealand,SO72827,2,1,3.99
539,00:00.0,22938,New Zealand,SO72827,3,1,24.99
604,00:00.0,27493,New Zealand,SO72828,1,1,539.99
538,00:00.0,27493,New Zealand,SO72828,2,1,21.49
225,00:00.0,27493,New Zealand,SO72828,3,1,8.99
386,00:00.0,26588,New Zealand,SO72829,1,1,1120.49
217,00:00.0,26588,New Zealand,SO72829,2,1,34.99
564,00:00.0,11992,New Zealand,SO72845,1,1,2384.07
225,00:00.0,11992,New Zealand,SO72845,2,1,8.99
584,00:00.0,27484,New Zealand,SO72846,1,1,539.99
577,00:00.0,14263,New Zealand,SO72847,1,1,1214.85
488,00:00.0,14263,New Zealand,SO72847,2,1,53.99
563,00:00.0,13633,New Zealand,SO72848,1,1,2384.07
564,00:00.0,11920,New Zealand,SO72849,1,1,2384.07
222,00:00.0,11920,New Zealand,SO72849,2,1,34.99
580,00:00.0,22939,New Zealand,SO72851,1,1,1700.99
491,00:00.0,22939,New Zealand,SO72851,2,1,53.99
465,00:00.0,22939,New Zealand,SO72851,3,1,24.49
529,00:00.0,15804,New Zealand,SO72853,1,1,3.99
539,00:00.0,15804,New Zealand,SO72853,2,1,24.99
214,00:00.0,15804,New Zealand,SO72853,3,1,34.99
539,00:00.0,15787,New Zealand,SO72854,1,1,24.99
529,00:00.0,15787,New Zealand,SO72854,2,1,3.99
214,00:00.0,15787,New Zealand,SO72854,3,1,34.99
535,00:00.0,14227,New Zealand,SO72855,1,1,24.99
528,00:00.0,14227,New Zealand,SO72855,2,1,4.99
222,00:00.0,14227,New Zealand,SO72855,3,1,34.99
485,00:00.0,17493,New Zealand,SO72856,1,1,21.98
490,00:00.0,17493,New Zealand,SO72856,2,1,53.99
477,00:00.0,19761,New Zealand,SO72857,1,1,4.99
487,00:00.0,19761,New Zealand,SO72857,2,1,54.99
484,00:00.0,19761,New Zealand,SO72857,3,1,7.95
537,00:00.0,27733,New Zealand,SO72858,1,1,35
480,00:00.0,27733,New Zealand,SO72858,2,1,2.29
483,00:00.0,27733,New Zealand,SO72858,3,1,120
475,00:00.0,26146,New Zealand,SO72859,1,1,69.99
530,00:00.0,28932,New Zealand,SO72860,1,1,4.99
214,00:00.0,28932,New Zealand,SO72860,2,1,34.99
489,00:00.0,28932,New Zealand,SO72860,3,1,53.99
217,00:00.0,14013,New Zealand,SO72861,1,1,34.99
480,00:00.0,19098,New Zealand,SO72862,1,1,2.29
357,00:00.0,16660,New Zealand,SO72914,1,1,2319.99
380,00:00.0,18338,New Zealand,SO72915,1,1,2443.35
479,00:00.0,18338,New Zealand,SO72915,2,1,8.99
477,00:00.0,18338,New Zealand,SO72915,3,1,4.99
214,00:00.0,18338,New Zealand,SO72915,4,1,34.99
489,00:00.0,18338,New Zealand,SO72915,5,1,53.99
390,00:00.0,18462,New Zealand,SO72916,1,1,1120.49
489,00:00.0,18462,New Zealand,SO72916,2,1,53.99
390,00:00.0,27714,New Zealand,SO72917,1,1,1120.49
222,00:00.0,27714,New Zealand,SO72917,2,1,34.99
384,00:00.0,26569,New Zealand,SO72918,1,1,1120.49
217,00:00.0,26569,New Zealand,SO72918,2,1,34.99
588,00:00.0,17332,New Zealand,SO72919,1,1,769.49
475,00:00.0,17332,New Zealand,SO72919,2,1,69.99
490,00:00.0,17332,New Zealand,SO72919,3,1,53.99
225,00:00.0,17332,New Zealand,SO72919,4,1,8.99
589,00:00.0,15268,New Zealand,SO72920,1,1,769.49
361,00:00.0,13112,New Zealand,SO72921,1,1,2294.99
528,00:00.0,13112,New Zealand,SO72921,2,1,4.99
537,00:00.0,13112,New Zealand,SO72921,3,1,35
214,00:00.0,13112,New Zealand,SO72921,4,1,34.99
463,00:00.0,13112,New Zealand,SO72921,5,1,24.49
359,00:00.0,13957,New Zealand,SO72922,1,1,2294.99
487,00:00.0,13957,New Zealand,SO72922,2,1,54.99
579,00:00.0,28103,New Zealand,SO72951,1,1,1214.85
595,00:00.0,13518,New Zealand,SO72952,1,1,564.99
485,00:00.0,13518,New Zealand,SO72952,2,1,21.98
480,00:00.0,13518,New Zealand,SO72952,3,1,2.29
580,00:00.0,24596,New Zealand,SO72953,1,1,1700.99
467,00:00.0,24596,New Zealand,SO72953,2,1,24.49
528,00:00.0,20235,New Zealand,SO72958,1,1,4.99
536,00:00.0,20235,New Zealand,SO72958,2,1,29.99
485,00:00.0,22029,New Zealand,SO72959,1,1,21.98
481,00:00.0,22029,New Zealand,SO72959,2,1,8.99
537,00:00.0,27685,New Zealand,SO72960,1,1,35
528,00:00.0,27685,New Zealand,SO72960,2,1,4.99
214,00:00.0,27685,New Zealand,SO72960,3,1,34.99
529,00:00.0,25262,New Zealand,SO72961,1,1,3.99
538,00:00.0,25262,New Zealand,SO72961,2,1,21.49
480,00:00.0,25262,New Zealand,SO72961,3,1,2.29
484,00:00.0,25262,New Zealand,SO72961,4,1,7.95
528,00:00.0,25134,New Zealand,SO72962,1,1,4.99
214,00:00.0,25134,New Zealand,SO72962,2,1,34.99
529,00:00.0,15807,New Zealand,SO72963,1,1,3.99
540,00:00.0,15807,New Zealand,SO72963,2,1,32.6
225,00:00.0,15807,New Zealand,SO72963,3,1,8.99
225,00:00.0,17314,New Zealand,SO72964,1,1,8.99
486,00:00.0,12691,New Zealand,SO72965,1,1,159
535,00:00.0,11463,New Zealand,SO72974,1,1,24.99
582,00:00.0,22936,New Zealand,SO73013,1,1,1700.99
539,00:00.0,22936,New Zealand,SO73013,2,1,24.99
529,00:00.0,22936,New Zealand,SO73013,3,1,3.99
222,00:00.0,22936,New Zealand,SO73013,4,1,34.99
388,00:00.0,18458,New Zealand,SO73014,1,1,1120.49
214,00:00.0,18458,New Zealand,SO73014,2,1,34.99
382,00:00.0,26570,New Zealand,SO73015,1,1,1120.49
489,00:00.0,26570,New Zealand,SO73015,2,1,53.99
590,00:00.0,15580,New Zealand,SO73016,1,1,769.49
475,00:00.0,15580,New Zealand,SO73016,2,1,69.99
565,00:00.0,15121,New Zealand,SO73030,1,1,742.35
491,00:00.0,15121,New Zealand,SO73030,2,1,53.99
586,00:00.0,11943,New Zealand,SO73031,1,1,742.35
479,00:00.0,11943,New Zealand,SO73031,2,1,8.99
477,00:00.0,11943,New Zealand,SO73031,3,1,4.99
488,00:00.0,11943,New Zealand,SO73031,4,1,53.99
225,00:00.0,11943,New Zealand,SO73031,5,1,8.99
604,00:00.0,26919,New Zealand,SO73032,1,1,539.99
538,00:00.0,26919,New Zealand,SO73032,2,1,21.49
529,00:00.0,26919,New Zealand,SO73032,3,1,3.99
480,00:00.0,26919,New Zealand,SO73032,4,1,2.29
581,00:00.0,24587,New Zealand,SO73033,1,1,1700.99
535,00:00.0,12369,New Zealand,SO73036,1,1,24.99
528,00:00.0,12369,New Zealand,SO73036,2,1,4.99
214,00:00.0,12369,New Zealand,SO73036,3,1,34.99
475,00:00.0,26755,New Zealand,SO73037,1,1,69.99
490,00:00.0,26755,New Zealand,SO73037,2,1,53.99
217,00:00.0,15804,New Zealand,SO73038,1,1,34.99
228,00:00.0,14222,New Zealand,SO73039,1,1,49.99
480,00:00.0,15464,New Zealand,SO73040,1,1,2.29
363,00:00.0,16658,New Zealand,SO73074,1,1,2294.99
355,00:00.0,16638,New Zealand,SO73075,1,1,2319.99
485,00:00.0,16638,New Zealand,SO73075,2,1,21.98
489,00:00.0,16638,New Zealand,SO73075,3,1,53.99
361,00:00.0,13108,New Zealand,SO73076,1,1,2294.99
477,00:00.0,13108,New Zealand,SO73076,2,1,4.99
478,00:00.0,13108,New Zealand,SO73076,3,1,9.99
487,00:00.0,13108,New Zealand,SO73076,4,1,54.99
484,00:00.0,13108,New Zealand,SO73076,5,1,7.95
568,00:00.0,15122,New Zealand,SO73096,1,1,742.35
489,00:00.0,15122,New Zealand,SO73096,2,1,53.99
566,00:00.0,11372,New Zealand,SO73097,1,1,742.35
479,00:00.0,11372,New Zealand,SO73097,2,1,8.99
573,00:00.0,14033,New Zealand,SO73098,1,1,2384.07
222,00:00.0,14033,New Zealand,SO73098,2,1,34.99
467,00:00.0,14033,New Zealand,SO73098,3,1,24.49
581,00:00.0,16028,New Zealand,SO73099,1,1,1700.99
222,00:00.0,16028,New Zealand,SO73099,2,1,34.99
581,00:00.0,24482,New Zealand,SO73100,1,1,1700.99
535,00:00.0,13159,New Zealand,SO73101,1,1,24.99
480,00:00.0,13159,New Zealand,SO73101,2,1,2.29
484,00:00.0,13159,New Zealand,SO73101,3,1,7.95
485,00:00.0,17323,New Zealand,SO73102,1,1,21.98
491,00:00.0,17323,New Zealand,SO73102,2,1,53.99
537,00:00.0,19650,New Zealand,SO73103,1,1,35
528,00:00.0,19650,New Zealand,SO73103,2,1,4.99
480,00:00.0,19650,New Zealand,SO73103,3,1,2.29
537,00:00.0,19267,New Zealand,SO73104,1,1,35
528,00:00.0,19267,New Zealand,SO73104,2,1,4.99
480,00:00.0,19267,New Zealand,SO73104,3,1,2.29
538,00:00.0,26431,New Zealand,SO73105,1,1,21.49
480,00:00.0,26431,New Zealand,SO73105,2,1,2.29
538,00:00.0,20607,New Zealand,SO73106,1,1,21.49
480,00:00.0,20607,New Zealand,SO73106,2,1,2.29
217,00:00.0,15602,New Zealand,SO73107,1,1,34.99
479,00:00.0,20212,New Zealand,SO73108,1,1,8.99
477,00:00.0,20212,New Zealand,SO73108,2,1,4.99
489,00:00.0,20212,New Zealand,SO73108,3,1,53.99
225,00:00.0,20212,New Zealand,SO73108,4,1,8.99
465,00:00.0,14054,New Zealand,SO73109,1,1,24.49
376,00:00.0,22200,New Zealand,SO73161,1,1,2443.35
214,00:00.0,22200,New Zealand,SO73161,2,1,34.99
605,00:00.0,27487,New Zealand,SO73162,1,1,539.99
604,00:00.0,27488,New Zealand,SO73163,1,1,539.99
604,00:00.0,27490,New Zealand,SO73164,1,1,539.99
479,00:00.0,27490,New Zealand,SO73164,2,1,8.99
568,00:00.0,12011,New Zealand,SO73178,1,1,742.35
564,00:00.0,13649,New Zealand,SO73179,1,1,2384.07
481,00:00.0,13649,New Zealand,SO73179,2,1,8.99
564,00:00.0,13955,New Zealand,SO73180,1,1,2384.07
217,00:00.0,13955,New Zealand,SO73180,2,1,34.99
467,00:00.0,13955,New Zealand,SO73180,3,1,24.49
606,00:00.0,26561,New Zealand,SO73181,1,1,539.99
479,00:00.0,26561,New Zealand,SO73181,2,1,8.99
477,00:00.0,26561,New Zealand,SO73181,3,1,4.99
606,00:00.0,27470,New Zealand,SO73182,1,1,539.99
479,00:00.0,27470,New Zealand,SO73182,2,1,8.99
477,00:00.0,27470,New Zealand,SO73182,3,1,4.99
214,00:00.0,27470,New Zealand,SO73182,4,1,34.99
584,00:00.0,27483,New Zealand,SO73183,1,1,539.99
214,00:00.0,27483,New Zealand,SO73183,2,1,34.99
463,00:00.0,27483,New Zealand,SO73183,3,1,24.49
582,00:00.0,22943,New Zealand,SO73184,1,1,1700.99
538,00:00.0,26129,New Zealand,SO73187,1,1,21.49
477,00:00.0,24472,New Zealand,SO73188,1,1,4.99
484,00:00.0,24472,New Zealand,SO73188,2,1,7.95
581,00:00.0,24481,New Zealand,SO73237,1,1,1700.99
